Trial,ND,Genotype,OnTransientPositive,OffTransientNegative,SteadyState,Repeat,Fly
476,2,Gal4,3.02866660141252,-3.91792058839437,-11.3215709356316,6,30
477,2,Gal4,2.63833479278217,-1.31899781056717,-13.6544457947341,7,30
478,2,Gal4,3.20651723506467,-0.780659631730681,-5.66724107160888,8,30
479,2,Gal4,2.44070813863502,-3.16703777120205,-9.08768992539981,9,30
480,2,Gal4,4.17624595458915,-2.63506282841538,-11.8309235761705,10,30
481,2,Gal4,3.78878968981891,-2.26504040819034,-7.84103596915938,1,32
482,2,Gal4,2.84603587960661,-2.09987088011724,-5.09352497470041,2,32
483,2,Gal4,4.3199768709273,-7.36076224521377,-11.285671345413,3,32
484,2,Gal4,3.41832965712456,-5.86693212858773,-10.2596207081628,4,32
485,2,Gal4,3.30607238023688,-2.96944737462396,-11.4520943048709,5,32
486,2,Gal4,3.33745186196997,-1.60672929288468,-2.33533003777806,6,32
487,2,Gal4,2.52889683412043,-4.52869555141744,-11.4915697552502,7,32
488,2,Gal4,2.44069732620701,-1.31596018138987,-13.9065148130645,8,32
489,2,Gal4,3.11800200422783,-0.945902094654655,-6.08686807296953,9,32
490,2,Gal4,2.65487989623994,-3.70376390401419,-9.64329593644544,10,32
491,2,Gal4,3.055869664508,-3.10889357811769,-12.3532027790544,1,34
492,2,Gal4,3.81923980270091,-2.2897988958023,-8.43988331668254,2,34
493,2,Gal4,2.52610607279455,-1.58595012070016,-6.21235101002011,3,34
494,2,Gal4,4.01955386410463,-7.32720568781119,-10.9031141531866,4,34
495,2,Gal4,3.04441261437785,-5.58416060735642,-9.54802247641977,5,34
496,2,Gal4,3.28982234223739,-3.0682629099239,-11.5929676623736,6,34
497,2,Gal4,3.33845108139224,-1.91931498424682,-2.50772869511572,7,34
498,2,Gal4,2.9274822122783,-4.56650834752292,-11.7287615545812,8,34
499,2,Gal4,2.62105973086218,-1.24033625388514,-13.8786301940904,9,34
500,2,Gal4,3.12026407895496,-0.98423427328434,-6.21229551764371,10,34
501,2,Gal4,2.49238617212646,-3.92857553097841,-9.18645513802415,1,37
502,2,Gal4,3.576928437635,-2.87598132942018,-11.3348150166417,2,37
503,2,Gal4,3.62004215129641,-2.39693672326417,-8.43988128097159,3,37
504,2,Gal4,2.52428407576446,-1.62017410767971,-5.86484162735069,4,37
505,2,Gal4,4.13548581619046,-7.72241883599929,-11.2734355586096,5,37
506,2,Gal4,3.09875185116372,-5.60660989021622,-10.3759614674906,6,37
507,2,Gal4,2.9789597024445,-3.47476981115148,-11.704555033817,7,37
508,2,Gal4,3.31515699515449,-1.8187578851579,-2.18685933875102,8,37
509,2,Gal4,2.8255830957197,-4.70357058986424,-11.7747103063745,9,37
510,2,Gal4,2.61924191281118,-1.22664791991026,-13.879767411679,10,37
511,2,Gal4,3.19529857066104,-0.887659473313452,-6.28379615265279,1,40
512,2,Gal4,2.50587240000232,-4.0109385385374,-9.3455536785877,2,40
513,2,Gal4,3.41030477464688,-3.06633960002194,-11.2828661752249,3,40
514,2,Gal4,3.80369613153441,-2.36662495755622,-8.268556671336,4,40
515,2,Gal4,2.4758684282771,-1.42413569124212,-5.72617448176565,5,40
516,2,Gal4,4.56639041887685,-7.11637284583245,-12.206077610982,6,40
517,2,Gal4,3.25354610570969,-6.55600539537457,-9.90770453636936,7,40
518,2,Gal4,5.17852812231377,-4.02486031106902,-11.7893620139935,8,40
519,2,Gal4,3.37626379687174,-2.26915319351661,-2.49375659239142,9,40
520,2,Gal4,2.97973067089189,-4.55105632333629,-11.1040869042149,10,40
521,2,Gal4,2.49750217691973,-1.17611419745899,-13.8119682004388,1,44
522,2,Gal4,3.14563280258786,-0.833226521712335,-6.30865796157619,2,44
523,2,Gal4,2.30611637083414,-4.0834024689074,-9.49511143203362,3,44
524,2,Gal4,3.38702786075296,-3.15018121835378,-11.2696461828501,4,44
525,2,Gal4,3.76515209533387,-2.3736992481541,-8.09792000533466,5,44
526,2,Gal4,2.60132791966352,-1.35329719455522,-5.68736792556345,6,44
527,2,Gal4,4.84245798527966,-8.02065819139471,-11.5804270542307,7,44
528,2,Gal4,3.2460867178064,-6.05415260227576,-10.6482372158738,8,44
529,2,Gal4,6.25638389947241,-4.91855525643886,-11.6933176942808,9,44
530,2,Gal4,3.36292217509714,-2.46549026993398,-2.37107046890971,10,44
531,2,Gal4,2.61337584882724,-4.50325642837537,-11.7084427028756,1,47
532,2,Gal4,2.22208006947693,-1.26920827727928,-14.1005615540047,2,47
533,2,Gal4,3.13693361174011,-0.898954711155364,-6.40168626995162,3,47
534,2,Gal4,2.51062151877755,-4.62788150845238,-9.92390874339841,4,47
535,2,Gal4,3.08050885606549,-3.27751127013163,-12.13757561372,5,47
536,2,Gal4,3.65842485289051,-2.43521684693685,-8.4940703986232,6,47
537,2,Gal4,2.66982824393258,-1.40620959559978,-5.54033602086755,7,47
538,2,Gal4,3.83401441581575,-7.41181863481474,-11.3626273334219,8,47
539,2,Gal4,3.32903499218188,-6.24538486182306,-10.2657528225817,9,47
540,2,Gal4,7.34290671388584,-6.08333346730874,-11.713512565926,10,47
541,2,Gal4,3.37001976641523,-2.2923141383918,-2.31082439123234,1,53
542,2,Gal4,2.79620843637051,-4.79396146503016,-11.2050487380928,2,53
543,2,Gal4,2.2970928530133,-1.16967100323132,-13.5606581692116,3,53
544,2,Gal4,2.96769506275165,-0.934579587061691,-6.45209608596828,4,53
545,2,Gal4,2.53094065968555,-4.44133539608019,-9.58181815322595,5,53
546,2,Gal4,3.26292774416753,-3.41911020481928,-11.4435289876529,6,53
547,2,Gal4,3.62787231201635,-2.19674700284056,-8.48543290249625,7,53
548,2,Gal4,2.69432665229278,-1.64415171846763,-5.73903653214065,8,53
549,2,Gal4,4.03801507864053,-7.63587653960244,-12.0102555173317,9,53
550,2,Gal4,3.22392194261663,-6.33805447248318,-10.8698796885276,10,53
551,2,Gal4,7.76986315340794,-6.24725622513379,-11.6717761784017,1,55
552,2,Gal4,3.3769541044133,-2.75552040940398,-2.34284574744131,2,55
553,2,Gal4,2.59221951617404,-5.15329070859177,-11.2688493732237,3,55
554,2,Gal4,2.59765530933099,-1.27769654807774,-13.981974685168,4,55
555,2,Gal4,3.28515818157142,-1.0443498146575,-6.46942824629545,5,55
556,2,Gal4,2.49911539531384,-4.82038336486907,-9.55274431119085,6,55
557,2,Gal4,3.04434015043669,-3.51684428729929,-11.2411961898607,7,55
558,2,Gal4,3.48080005904771,-2.46488992381814,-8.66887811368927,8,55
559,2,Gal4,2.63536748303389,-1.47428920256226,-6.00736081670345,9,55
560,2,Gal4,4.17042901336233,-7.60464121048743,-11.5833696562478,10,55
561,2,Gal4,2.91314288702236,-6.42741712767516,-10.9918712526344,1,57
562,2,Gal4,8.41641786205262,-6.2118543578893,-11.6418004585552,2,57
563,2,Gal4,3.33217385528467,-2.7458607871463,-2.37541385103563,3,57
564,2,Gal4,2.53818020579385,-5.01316975785216,-11.4383693257942,4,57
565,2,Gal4,2.54536132231412,-1.07786962967502,-14.0800699696849,5,57
566,2,Gal4,3.28727685459012,-0.887047655052809,-6.56978391543763,6,57
567,2,Gal4,2.48941146165754,-4.70668213874387,-9.54443861817649,7,57
568,2,Gal4,3.22372279237434,-3.98302747311619,-11.512051838545,8,57
569,2,Gal4,3.63224628354278,-2.33611044063569,-8.38307640370439,9,57
570,2,Gal4,2.83865199730926,-1.7616020774482,-6.03727178814226,10,57
571,2,CKO,2.38401629704953,-0.790107567150049,-6.36213582691716,1,27
572,2,CKO,5.86765052199968,-4.92681783528285,-9.16912914315603,2,27
573,2,CKO,3.07055469489802,-3.09309333863106,-8.1118796920804,3,27
574,2,CKO,2.71707235748117,-3.11318390983047,-8.97942156894879,4,27
575,2,CKO,3.66110127365856,-5.29460491856198,-22.4765157854605,5,27
576,2,CKO,4.11622654884236,-5.26154707099423,-8.15420365962178,6,27
577,2,CKO,3.61059740258525,-4.17771480106605,-6.49646681469857,7,27
578,2,CKO,4.2454479769256,-2.76926062850108,-19.2649224495342,8,27
579,2,CKO,6.71025480668208,-6.12418760347737,-5.02869542910791,9,27
580,2,CKO,3.53818140254521,-1.75470622836256,-17.4523546864183,10,27
581,2,CKO,3.62856462872913,-3.08530863345208,-10.1299238849122,1,31
582,2,CKO,6.92695443375197,-4.42607970811547,-9.77875918964385,2,31
583,2,CKO,2.59771208658414,-0.767042061508969,-5.50164193481181,3,31
584,2,CKO,6.16140480770858,-5.45261357563716,-9.40741564316597,4,31
585,2,CKO,3.15773410351646,-5.22387894547562,-8.55067000567909,5,31
586,2,CKO,2.67228567613817,-3.79454311013313,-8.2128750357172,6,31
587,2,CKO,3.55011894272772,-5.3018783095186,-20.737666580518,7,31
588,2,CKO,3.60525546950641,-6.21594725994293,-8.57964047087392,8,31
589,2,CKO,3.77608288876343,-5.04382261570088,-6.67416039087014,9,31
590,2,CKO,4.12951270511174,-2.92964584086043,-15.7844903713841,10,31
591,2,CKO,6.2158559770028,-7.80711797803228,-5.94803990180508,1,33
592,2,CKO,3.59139871262744,-2.1507511411501,-14.5589359673623,2,33
593,2,CKO,3.71106743660853,-4.5267698416305,-9.7546479952106,3,33
594,2,CKO,6.37958381385182,-6.45106287708099,-9.61024997149643,4,33
595,2,CKO,2.67158560458052,-0.932822103960484,-5.87057023283708,5,33
596,2,CKO,5.97529931993321,-5.76853115272354,-9.50916992396404,6,33
597,2,CKO,2.87685734901357,-5.69314577768806,-8.56528902482932,7,33
598,2,CKO,2.54743791609928,-4.39260268266519,-8.52451175494652,8,33
599,2,CKO,3.60534076593293,-5.55242499535092,-19.7737446944984,9,33
600,2,CKO,3.77386508099715,-6.8032363951736,-8.18407996900959,10,33
601,2,CKO,3.54960923861247,-5.55486455450172,-6.52644120082396,1,35
602,2,CKO,4.09001410718979,-3.10030718564381,-15.6648424175611,2,35
603,2,CKO,6.00070916285337,-8.03671437187084,-5.91784341217644,3,35
604,2,CKO,3.60850527908736,-2.364400825624,-14.9452748997588,4,35
605,2,CKO,3.6715728024232,-5.05529847632576,-9.8677186128809,5,35
606,2,CKO,6.37936869054937,-6.96475754399614,-9.41681940107639,6,35
607,2,CKO,2.57804543895852,-0.862653889471995,-6.061068030706,7,35
608,2,CKO,5.81309233650318,-5.85247482388382,-9.61510305390436,8,35
609,2,CKO,2.9743337363424,-5.68724792974289,-8.55072953276962,9,35
610,2,CKO,6.9564202124525,-9.03166319457322,-8.87804785469222,10,35
611,2,CKO,3.41167856109807,-5.21409365038087,-18.9180091963103,1,39
612,2,CKO,3.35581342397668,-6.28446361099829,-8.22409745735257,2,39
613,2,CKO,3.38850805130111,-5.68888957729827,-6.73075188535617,3,39
614,2,CKO,3.75651618406262,-3.41036048845957,-15.3261698052892,4,39
615,2,CKO,5.87391353872163,-8.1013222536903,-5.78258945801844,5,39
616,2,CKO,3.34301795051253,-2.51865000550546,-14.5050678362113,6,39
617,2,CKO,3.49689018366564,-5.15243811359433,-9.79042853394068,7,39
618,2,CKO,6.16190332104643,-7.36355222242501,-9.65004854558235,8,39
619,2,CKO,2.77139172252753,-0.758784779814865,-5.73550696842184,9,39
620,2,CKO,5.78035499274931,-6.08222624077658,-9.6832098007912,10,39
621,2,CKO,2.84286858797611,-5.92728910398809,-8.63194468576626,1,46
622,2,CKO,2.51313944592604,-4.72284813739836,-8.97966385733041,2,46
623,2,CKO,3.10853326847569,-5.49597165802352,-19.2910754453301,3,46
624,2,CKO,3.92782774867013,-6.80188789774577,-8.3184837577761,4,46
625,2,CKO,3.3650558344547,-5.80177470476295,-6.76835758337435,5,46
626,2,CKO,3.50499927178705,-3.10228691012493,-15.1768692003991,6,46
627,2,CKO,5.91097686616498,-8.37260854393429,-6.05159996735105,7,46
628,2,CKO,3.11667580630776,-2.43700770957139,-14.4682033344466,8,46
629,2,CKO,3.67605805059995,-5.43514170355953,-10.1225629186591,9,46
630,2,CKO,6.17757340335153,-7.25983843729743,-9.87090844596824,10,46
631,2,CKO,2.8744522149846,-0.863436308458336,-6.02842495024409,1,48
632,2,CKO,5.76299319997079,-6.24982994058445,-9.66856510286312,2,48
633,2,CKO,2.8019111988337,-5.87433260908118,-8.3987888143716,3,48
634,2,CKO,2.362198848957,-4.66996396439233,-9.45241421991946,4,48
635,2,CKO,3.16879352126296,-5.13416126445311,-18.5513945085915,5,48
636,2,CKO,3.82333788014382,-6.84064347039126,-8.51918134324199,6,48
637,2,CKO,3.43905498695624,-5.84424708992521,-6.91604649779163,7,48
638,2,CKO,3.72196625265038,-3.43045977809085,-14.7544324693085,8,48
639,2,CKO,5.90514595761687,-8.25100345902521,-5.829025344435,9,48
640,2,CKO,3.17093553928432,-2.45902686997999,-13.9429735127142,10,48
641,2,CKO,3.59130258434865,-5.57179637792479,-10.3314321563433,1,50
642,2,CKO,6.1026169759203,-7.61659614264923,-9.69902668108402,2,50
643,2,CKO,2.95124635434281,-0.834247543022484,-5.99140784469546,3,50
644,2,CKO,5.97464639562512,-6.28659786691072,-9.36168201361866,4,50
645,2,CKO,2.56884871294881,-6.15698822480664,-8.66100115569767,5,50
646,2,CKO,2.55471870312804,-5.06217342224326,-9.54483884637013,6,50
647,2,CKO,3.45889808952884,-5.18817006911997,-18.513725526427,7,50
648,2,CKO,3.46049271493352,-6.71763828008342,-8.47740870844044,8,50
649,2,CKO,3.54467806299242,-6.0883144424881,-6.9754340612804,9,50
650,2,CKO,3.67023346428463,-3.68462852536453,-14.904876199832,10,50
651,2,CKO,5.84196018390264,-8.54910150893039,-6.18692462935561,1,54
652,2,CKO,3.23503356249863,-2.42681951841555,-14.1755825583425,2,54
653,2,CKO,3.64221573742445,-5.4921941093036,-10.3755861938641,3,54
654,2,CKO,6.18603269096255,-7.66786692088968,-10.0199037403086,4,54
655,2,CKO,2.97936331236216,-0.699941896943669,-5.99074099826543,5,54
656,2,CKO,5.80350854976952,-6.49539174688954,-9.60126844650392,6,54
657,2,CKO,2.67026994586552,-6.08621466801232,-8.70627745669975,7,54
658,2,CKO,2.47402684193761,-5.04417698571021,-9.5736002062125,8,54
659,2,CKO,3.41441068617809,-5.18602974984091,-18.9039904801647,9,54
660,2,CKO,3.6472316340977,-6.71813636829384,-8.35541095890469,10,54
661,2,CKO,3.595614595793,-6.0526752122931,-6.98444216845547,1,56
662,2,CKO,3.77602251219447,-3.56993117294469,-14.7721342158489,2,56
663,2,CKO,5.99608736132963,-8.35942841437253,-6.24883364177148,3,56
664,2,CKO,3.15662366251888,-2.57783149038987,-14.2315482357008,4,56
665,2,CKO,3.67332576713365,-5.68973319119897,-10.3191184054049,5,56
666,2,CKO,6.15777107490006,-7.79744994096147,-10.2109721693802,6,56
667,2,CKO,3.01675452767195,-0.840461486308254,-5.81356183667401,7,56
668,2,CKO,5.67446263745069,-6.29469568646252,-9.54829202770912,8,56
669,2,CKO,2.84737379315691,-6.19141052863066,-8.77315324881293,9,56
670,2,CKO,2.46563312105525,-5.00870193920062,-9.77788807870183,10,56
671,2,CKO,3.46322555264243,-5.33655606962876,-18.7543464993807,1,58
672,2,CKO,3.8581075104619,-6.73780778727542,-7.8077664686888,2,58
673,2,CKO,3.59120023642152,-6.15620026567351,-7.029075485217,3,58
674,2,CKO,3.66520916943896,-3.58090556158138,-14.7147317273444,4,58
675,2,CKO,5.90961734854968,-8.37892306865142,-6.44509797657818,5,58
676,2,CKO,3.26719048896953,-2.47788129044748,-14.0875532870042,6,58
677,2,CKO,3.55858715713456,-5.74366914227909,-10.5716427484411,7,58
678,2,CKO,6.13050430481575,-7.88563655909618,-10.4713305331159,8,58
679,2,CKO,2.95182151198916,-0.85505680838224,-5.88724070834771,9,58
680,2,CKO,5.76429448068252,-6.49582098766132,-9.53768430249738,10,58
681,2,CKO,2.74719053774979,-6.09954572511091,-8.42365956012815,1,60
682,2,CKO,2.55801220376414,-5.36826341127285,-9.71800784006979,2,60
683,2,CKO,3.54346324145567,-5.16239105935097,-18.1298841848467,3,60
684,2,CKO,3.03561366405908,-6.85742705941315,-8.76542304251122,4,60
685,2,CKO,3.55083840607592,-6.17929233739517,-7.1199735702265,5,60
686,2,CKO,3.7283734941772,-3.87245914884401,-14.6507841624116,6,60
687,2,CKO,5.93461318849503,-8.60881263656836,-6.31463070186291,7,60
688,2,CKO,3.26553358675422,-2.60139456238577,-13.5645267338379,8,60
689,2,CKO,3.48483745622211,-5.80710162938088,-10.7004059637912,9,60
690,2,CKO,6.20499597628153,-7.91862735140959,-10.2625639756143,10,60
691,3,Gal4,4.52024863673413,-5.92109044098237,-9.25354834208632,1,26
692,3,Gal4,3.93063376311769,-6.03389458779914,-9.36743103693519,2,26
693,3,Gal4,3.31188469755023,-3.35332703603444,-10.0627295427383,3,26
694,3,Gal4,2.43326148127259,-1.71186669630766,-1.39243882340389,4,26
695,3,Gal4,3.7845344078788,-4.08461330105252,-10.731010415658,5,26
696,3,Gal4,3.38311149019027,-1.9939728992683,-12.1936962462861,6,26
697,3,Gal4,1.83568269924714,-0.849250247386823,-4.96175382138407,7,26
698,3,Gal4,3.21946268386506,-3.14196295396552,-8.69211315637913,8,26
699,3,Gal4,3.65792643966524,-3.3799617389398,-9.87213710148036,9,26
700,3,Gal4,3.20597360340834,-2.86853257586226,-7.40964478634825,10,26
701,3,Gal4,2.81158817993475,-2.31822441216668,-5.43899350442793,1,30
702,3,Gal4,4.45331149983374,-6.44248155979101,-8.87947581590774,2,30
703,3,Gal4,3.88302723918278,-6.70174824676392,-8.48241395335207,3,30
704,3,Gal4,3.3957088014911,-3.0816307923771,-9.94907100335045,4,30
705,3,Gal4,2.98745142923485,-1.56424986060701,-2.27305184899263,5,30
706,3,Gal4,3.68019594578862,-4.90481862875941,-10.7026483471216,6,30
707,3,Gal4,3.55873727424032,-2.19819962340269,-10.7561015644349,7,30
708,3,Gal4,3.0193418845656,-0.739996173983971,-4.64559152042691,8,30
709,3,Gal4,3.31321294899831,-4.03763203101572,-8.30730088071942,9,30
710,3,Gal4,4.30096984951271,-3.27579578402829,-9.82972420217055,10,30
711,3,Gal4,4.43851025024607,-2.78707005444925,-7.3649685096566,1,32
712,3,Gal4,3.16089399921871,-1.813731316134,-5.24625107750964,2,32
713,3,Gal4,4.49016155451167,-6.59679643239718,-9.47674766303061,3,32
714,3,Gal4,3.81703735972055,-7.44862685678543,-9.98211161953514,4,32
715,3,Gal4,4.19580308487146,-3.36389785662061,-10.1557852107264,5,32
716,3,Gal4,3.19900031769371,-1.89368545835864,-2.51739320928806,6,32
717,3,Gal4,3.71532433833308,-5.22481030062701,-10.440375175458,7,32
718,3,Gal4,3.59319132636218,-2.30869721623337,-10.5914872254015,8,32
719,3,Gal4,3.16366134323481,-0.630607864760388,-4.86625904306759,9,32
720,3,Gal4,3.36322622231806,-4.20942643976836,-8.71412506493595,10,32
721,3,Gal4,4.90564668760006,-3.47238807828034,-9.83144038714323,1,34
722,3,Gal4,4.23612072606736,-2.34096303290714,-6.75040586890019,2,34
723,3,Gal4,2.98620439221848,-1.63450000690094,-5.69991989762525,3,34
724,3,Gal4,4.41469499089311,-6.63231953940292,-9.14431464403547,4,34
725,3,Gal4,4.02740005009876,-6.7764523338632,-8.84535319627076,5,34
726,3,Gal4,4.36745323260481,-3.12261271681428,-10.247316276673,6,34
727,3,Gal4,3.10013735352215,-1.6208576082275,-2.38963540617838,7,34
728,3,Gal4,3.55311055670524,-4.84143134411071,-10.5162553222443,8,34
729,3,Gal4,3.59972013566547,-2.00519566758758,-10.0527745094509,9,34
730,3,Gal4,3.204823500876,-0.798055509841186,-5.21598063947187,10,34
731,3,Gal4,3.17770458519668,-4.43817898663499,-8.43085249355415,1,37
732,3,Gal4,4.40748167924286,-3.27455497133444,-10.0789850315926,2,37
733,3,Gal4,3.9975254279954,-2.31252008096157,-7.14655878343307,3,37
734,3,Gal4,2.98197427595745,-1.61996639111867,-5.66298277500644,4,37
735,3,Gal4,4.19873349107697,-6.99311224035972,-9.76005826778207,5,37
736,3,Gal4,3.84290860490476,-6.61699548128913,-8.80605948167943,6,37
737,3,Gal4,4.39568928557193,-3.00466964557937,-10.2586126863048,7,37
738,3,Gal4,3.28717475029383,-1.84593935364948,-2.42874410055877,8,37
739,3,Gal4,3.69242712712658,-5.09534470925322,-10.8608068423551,9,37
740,3,Gal4,3.56999136893309,-2.1686795327339,-9.64006175422777,10,37
741,3,Gal4,3.27856096830781,-0.749232800611233,-5.2462512553207,1,40
742,3,Gal4,3.2492486779625,-4.5398527447702,-9.10757697786551,2,40
743,3,Gal4,4.76060795661866,-1.87309126923372,-9.88984269641941,3,40
744,3,Gal4,4.12743654630643,-2.36034178436186,-7.04254707790221,4,40
745,3,Gal4,2.98098580532354,-1.55878873661114,-5.84755973261146,5,40
746,3,Gal4,4.70912246093835,-7.30088793210488,-9.91518387941507,6,40
747,3,Gal4,3.49958395570757,-7.08833641582613,-9.34973569360849,7,40
748,3,Gal4,4.35116834410725,-3.07280075482213,-10.3102625680683,8,40
749,3,Gal4,3.15607699669846,-1.86973006328779,-2.76855647891664,9,40
750,3,Gal4,3.61261321712158,-4.85538124330114,-10.6082531469506,10,40
751,3,Gal4,3.60429262398486,-2.27868063271782,-9.72543737036044,1,44
752,3,Gal4,3.37825733111355,-0.690100122892862,-5.34006382045669,2,44
753,3,Gal4,3.19965902176946,-4.27443543386039,-8.71384633382443,3,44
754,3,Gal4,3.76901835284284,-3.29551578050806,-10.0268533375655,4,44
755,3,Gal4,3.92019380685262,-2.23458338119182,-6.94377758237214,5,44
756,3,Gal4,2.84275644796965,-1.51781416506881,-6.25861593107291,6,44
757,3,Gal4,4.69145341489195,-7.05843171963317,-9.56420591202302,7,44
758,3,Gal4,3.33099469118237,-7.24938463536605,-9.19771931035965,8,44
759,3,Gal4,3.98392708438085,-2.97371211051835,-10.3739550354733,9,44
760,3,Gal4,3.22956267667625,-1.64969951873661,-2.61860895939309,10,44
761,3,Gal4,3.56841241401871,-5.13566872753382,-10.6653867479487,1,47
762,3,Gal4,3.79065657252267,-1.75296317943606,-9.73251779271702,2,47
763,3,Gal4,3.30046713247933,-0.774622812681534,-5.42052309167185,3,47
764,3,Gal4,3.14959327551022,-4.20581905586136,-8.76328187551233,4,47
765,3,Gal4,4.5751626534655,-3.08170138030061,-10.1471284170432,5,47
766,3,Gal4,4.35025483021071,-2.12970552876495,-6.96026300938396,6,47
767,3,Gal4,2.68290758009451,-1.38617513000675,-5.4963231172251,7,47
768,3,Gal4,4.94312684524032,-7.21426340938563,-9.90943945860145,8,47
769,3,Gal4,3.87767599724354,-7.08904916146117,-9.32008031550851,9,47
770,3,Gal4,4.10780338681065,-3.04792192392354,-10.3553201949629,10,47
771,3,Gal4,3.33894435015467,-1.67270577915878,-2.49628658202761,1,53
772,3,Gal4,3.57786290955717,-5.41706208847488,-10.926391597686,2,53
773,3,Gal4,3.65444071333495,-1.70653226058193,-9.65327498833954,3,53
774,3,Gal4,3.35003527082978,-0.748688364506368,-5.40740046844876,4,53
775,3,Gal4,3.24331462747435,-4.28986216133914,-8.67916602259217,5,53
776,3,Gal4,5.2172492892945,-4.16063802583457,-10.4967627767623,6,53
777,3,Gal4,4.17560759150688,-2.28660768156565,-7.0754129760169,7,53
778,3,Gal4,3.05766372637817,-1.63160114523025,-5.05023301625534,8,53
779,3,Gal4,4.73911287834493,-7.62556664572288,-9.97386990079967,9,53
780,3,Gal4,3.8784373440501,-6.91474987155051,-8.52563556719805,10,53
781,3,Gal4,4.50118789429196,-2.91447423138563,-10.4001041838508,1,55
782,3,Gal4,3.30555304472468,-1.56983187594428,-2.55068940217312,2,55
783,3,Gal4,3.60347156531303,-5.03488455912672,-10.6376353772289,3,55
784,3,Gal4,3.80969087817661,-1.87262008480627,-9.84153244410135,4,55
785,3,Gal4,3.32114533755215,-0.679714054841036,-5.43357562384571,5,55
786,3,Gal4,3.20974241158151,-4.21921300359976,-8.73888555689195,6,55
787,3,Gal4,3.44446447149965,-3.3799644620649,-11.4198985505284,7,55
788,3,Gal4,4.06305779645624,-2.47629889294786,-7.08642047858467,8,55
789,3,Gal4,2.94663149493802,-1.54739236172351,-5.60131563666636,9,55
790,3,Gal4,4.43956750576658,-6.9795903647826,-9.98407790302078,10,55
791,3,Gal4,3.80858811567451,-6.99872682660124,-9.28549686318454,1,57
792,3,Gal4,4.03717075235971,-3.03486726222932,-10.4195369483514,2,57
793,3,Gal4,3.24517793529343,-1.79882851885125,-3.04052144558374,3,57
794,3,Gal4,3.71240098210168,-5.22492804829771,-11.0085995951858,4,57
795,3,Gal4,3.79505955016884,-1.77318050148552,-10.0218244720455,5,57
796,3,Gal4,3.48890183170269,-0.85689024081562,-5.57589818209645,6,57
797,3,Gal4,3.43158119134419,-4.23900148935381,-8.61930196057125,7,57
798,3,Gal4,4.8800200527033,-4.03347410392632,-11.0661559262194,8,57
799,3,Gal4,4.13027653549565,-2.30348169969559,-6.87969464765891,9,57
800,3,Gal4,3.08765300759287,-1.45440703955527,-5.49458850175936,10,57
801,3,CKO,2.02215754556801,-0.949243811450307,-4.15380721824315,1,27
802,3,CKO,4.55760618768678,-5.85502680286389,-8.01104088310742,2,27
803,3,CKO,2.72905547811068,-5.36597653890861,-8.86609233727851,3,27
804,3,CKO,3.28129670540833,-4.06170561347547,-8.52776626206836,4,27
805,3,CKO,3.56236680708438,-4.54114493178534,-15.2337443801414,5,27
806,3,CKO,4.68672396324448,-7.17450350057527,-5.73725397804843,6,27
807,3,CKO,3.86268494576099,-4.36209115103001,-6.39406186522611,7,27
808,3,CKO,4.8725339318017,-3.79814249632016,-13.6901181707076,8,27
809,3,CKO,6.97788622445148,-7.32711439277009,-6.09294848976184,9,27
810,3,CKO,4.10677754797097,-2.98011845474516,-12.5119221097108,10,27
811,3,CKO,4.15807083837187,-2.8499722828915,-9.08221471936533,1,31
812,3,CKO,6.42016973242843,-6.10362291095813,-8.50169598722967,2,31
813,3,CKO,2.41251350190742,-1.09011085511862,-4.28591961566275,3,31
814,3,CKO,5.55627272437601,-5.2217795790956,-8.17180757241934,4,31
815,3,CKO,3.39165569296778,-6.01798505462927,-9.10251371409718,5,31
816,3,CKO,3.22924704371677,-3.83864758857885,-9.2177236514697,6,31
817,3,CKO,4.14161274491262,-5.46290153865115,-14.1568612828001,7,31
818,3,CKO,4.41128601951096,-7.06247712492251,-6.88732546189898,8,31
819,3,CKO,4.28311746455723,-4.44552966289807,-6.98119487371482,9,31
820,3,CKO,4.76190190976986,-3.98714582171816,-12.1999754016681,10,31
821,3,CKO,7.05820733576896,-7.72483053916235,-6.61315762221041,1,33
822,3,CKO,4.23878483143301,-3.02262132683455,-11.2304654706499,2,33
